873.0;1498.0
925.0;1498.0
850.0;1498.0
785.0;1498.0
763.0;1498.0
771.0;1498.0
1141.0;506.0
749.0;1498.0
720.0;1498.0
689.0;1498.0
1141.0;506.0
510.0;1498.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
366.0;1498.0
363.0;1498.0
356.0;1498.0
20.0;1498.0
5.0;1498.0
1141.0;506.0
1141.0;506.0
1141.0;506.0
118.0;1498.0
88.0;1498.0
39.0;1498.0
4.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1498.0
0.0;1476.0
0.0;1440.0
0.0;1413.0
0.0;1370.0
0.0;1343.0
0.0;1308.0
0.0;1268.0
0.0;1244.0
0.0;1130.0
0.0;1095.0
0.0;1064.0
0.0;1032.0
0.0;1006.0
0.0;978.0
338.0;751.0
329.0;739.0
320.0;727.0
312.0;716.0
303.0;704.0
355.0;652.0
389.0;627.0
389.0;627.0
389.0;627.0
398.0;620.0
392.0;625.0
385.0;619.0
306.0;677.0
298.0;683.0
298.0;683.0
0.0;527.0
0.0;498.0
0.0;478.0
0.0;460.0
0.0;436.0
0.0;412.0
0.0;394.0
0.0;358.0
0.0;327.0
0.0;127.0
0.0;89.0
0.0;64.0
0.0;41.0
0.0;21.0
0.0;2.0
0.0;0.0
10.0;361.0
10.0;348.0
373.0;627.0
369.0;630.0
365.0;633.0
357.0;10.0
372.0;10.0
388.0;10.0
393.0;10.0
401.0;10.0
409.0;10.0
420.0;10.0
431.0;10.0
436.0;10.0
437.0;10.0
439.0;10.0
443.0;10.0
444.0;10.0
473.0;10.0
415.0;10.0
474.0;10.0
431.0;10.0
360.0;10.0
386.0;10.0
411.0;10.0
352.0;0.0
355.0;0.0
323.0;0.0
165.0;0.0
192.0;0.0
192.0;0.0
229.0;0.0
241.0;0.0
274.0;0.0
296.0;0.0
309.0;0.0
320.0;0.0
344.0;0.0
366.0;0.0
391.0;0.0
412.0;0.0
428.0;0.0
446.0;0.0
467.0;0.0
491.0;0.0
508.0;0.0
534.0;0.0
552.0;0.0
572.0;0.0
586.0;0.0
612.0;0.0
630.0;0.0
648.0;0.0
665.0;0.0
685.0;0.0
705.0;0.0
729.0;0.0
749.0;0.0
762.0;0.0
784.0;0.0
806.0;0.0
824.0;0.0
845.0;0.0
865.0;0.0
887.0;0.0
907.0;0.0
927.0;0.0
949.0;0.0
970.0;0.0
992.0;0.0
1014.0;0.0
1036.0;0.0
1059.0;0.0
1082.0;0.0
1104.0;0.0
1129.0;0.0
1155.0;0.0
1176.0;0.0
1199.0;0.0
1228.0;0.0
1257.0;0.0
1277.0;0.0
1307.0;0.0
1286.0;0.0
1141.0;506.0
1393.0;0.0
1405.0;0.0
1270.0;0.0
1387.0;0.0
1427.0;0.0
1478.0;0.0
1474.0;0.0
1474.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;0.0
1499.0;4.0
1499.0;18.0
1499.0;35.0
1499.0;44.0
1499.0;58.0
1499.0;69.0
1499.0;85.0
1499.0;100.0
1499.0;137.0
1499.0;151.0
1499.0;166.0
1499.0;178.0
1499.0;191.0
1499.0;205.0
1499.0;221.0
1499.0;237.0
1499.0;258.0
1499.0;277.0
1499.0;287.0
1499.0;305.0
