0.241026 ,-0.061532 ,-0.466897
0.351248 ,0.014982 ,-0.371422
0.351248 ,0.014982 ,-0.371422
0.351248 ,0.014982 ,-0.371422
0.351248 ,0.014982 ,-0.371422
0.351248 ,0.014982 ,-0.371422
0.351248 ,0.014982 ,-0.371422
0.455136 ,-0.027857 ,-0.246975
0.455136 ,-0.027857 ,-0.246975
0.455136 ,-0.027857 ,-0.246975
0.455136 ,-0.027857 ,-0.246975
0.455136 ,-0.027857 ,-0.246975
0.458893 ,-0.115157 ,-0.248898
0.513435 ,-0.114263 ,-0.089262
0.513435 ,-0.114263 ,-0.089262
0.513435 ,-0.114263 ,-0.089262
0.513435 ,-0.114263 ,-0.089262
0.513435 ,-0.114263 ,-0.089262
0.510192 ,-0.175914 ,0.043679
0.510192 ,-0.175914 ,0.043679
0.510192 ,-0.175914 ,0.043679
0.510192 ,-0.175914 ,0.043679
0.510192 ,-0.175914 ,0.043679
0.510192 ,-0.175914 ,0.043679
0.474415 ,-0.222916 ,0.143516
0.474415 ,-0.222916 ,0.143516
0.474415 ,-0.222916 ,0.143516
0.474415 ,-0.222916 ,0.143516
0.474415 ,-0.222916 ,0.143516
0.474415 ,-0.222916 ,0.143516
0.417716 ,-0.264258 ,0.220871
0.417716 ,-0.264258 ,0.220871
0.417716 ,-0.264258 ,0.220871
0.417716 ,-0.264258 ,0.220871
0.417716 ,-0.264258 ,0.220871
0.417716 ,-0.264258 ,0.220871
0.335487 ,-0.312673 ,0.282493
0.335487 ,-0.312673 ,0.282493
0.335487 ,-0.312673 ,0.282493
0.335487 ,-0.312673 ,0.282493
0.335487 ,-0.312673 ,0.282493
0.216641 ,-0.335314 ,0.335942
0.216641 ,-0.335314 ,0.335942
0.216641 ,-0.335314 ,0.335942
0.216641 ,-0.335314 ,0.335942
0.216641 ,-0.335314 ,0.335942
0.216641 ,-0.335314 ,0.335942
0.106742 ,-0.312990 ,0.391875
0.106742 ,-0.312990 ,0.391875
0.106742 ,-0.312990 ,0.391875
0.106742 ,-0.312990 ,0.391875
0.106742 ,-0.312990 ,0.391875
0.106742 ,-0.312990 ,0.391875
0.011416 ,-0.271706 ,0.425069
0.011416 ,-0.271706 ,0.425069
0.011416 ,-0.271706 ,0.425069
0.011416 ,-0.271706 ,0.425069
0.011416 ,-0.271706 ,0.425069
0.011416 ,-0.271706 ,0.425069
-0.104039 ,-0.223072 ,0.434822
-0.104039 ,-0.223072 ,0.434822
-0.104039 ,-0.223072 ,0.434822
-0.104039 ,-0.223072 ,0.434822
-0.104039 ,-0.223072 ,0.434822
-0.104039 ,-0.223072 ,0.434822
-0.188784 ,-0.192706 ,0.423697
-0.188784 ,-0.192706 ,0.423697
-0.188784 ,-0.192706 ,0.423697
